Index,Lat,Long,NPPTotal_gm2y,Age_yr,BiomassTotal_gm2,Lgs_mo,MAT_C,MAP_mm,LeafType,TEB_DD,Source,SourceIndex,SourcePrimary,Methodology for biomass and production
438,37.72,111.86,456,47,6027,7,5.75,597.3,needle,26.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
439,37.72,113.59,226,47,2975,7,9.283333333,614,needle,26.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
442,37.73,111.66,604,56,8906,5,4.908333333,591.4,needle,26.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
443,37.73,111.7,472,56,6999,7,5.833333333,591.4,needle,26.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
447,37.75,111.82,284,66,4595,5,5.833333333,591.4,needle,26.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
450,37.78,111.95,496,41,5961,7,5.75,597.3,needle,26.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
452,37.8,111.98,329,56,4711,7,5.75,597.3,needle,26.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
454,37.9,111.36,345,62,5339,5,4.383333333,611.6,needle,26.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
456,37.92,111.98,301,58,4380,7,6.433333333,565.1,needle,26.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
457,38.02,112.98,348,27,3210,7,6.375,584.6,needle,26.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
460,38.22,111.32,438,54,6289,7,5.725,551.6,needle,26.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
463,38.42,112.4,379,31,3831,7,6.908333333,523.6,needle,26.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
464,38.43,111.37,624,50,8564,5,4.608333333,571.4,needle,26.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
465,38.45,111.39,559,68,9055,5,4.608333333,571.4,needle,26.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
467,38.68,111.97,550,28,5218,5,1.658333333,577.5,needle,26.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
468,38.68,111.94,563,51,7756,5,1.658333333,577.5,needle,26.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
469,40.3,116.8,853,30,5645,7,11.775,486.4,needle,26.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
470,40.4,118.9,580,26,4904,7,8.475,702.4,needle,26.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
472,40.9,117.9,801,25,6769,7,9.158333333,550.2,needle,26.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
476,42.27,118.97,941,35,11582,7,7.366666667,380.7,needle,26.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
1106,27.9,101.2,635,93,12479,7,10.88333333,145.1,needle,26.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
1168,27.9,101.2,724,64,10486,7,10.88333333,928.5,needle,26.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
1169,30,101,1064,48,13256,6,6.575,701.6,needle,26.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
19,25.2,83,1516,60,22670,10,26.11666667,999.9,broadleaf,28.4,Cannell (1982),page  81,Singh (1975); Misra (1972); Sharma et al. (1981),"Site allometries, root excavation, litterfall traps."
492,28.25,108.12,954,25,7924,12,15.34166667,1232,broadleaf,28.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
512,42.5,129,833,39,8782,5,3.466666667,594.9,broadleaf,28.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
781,27.1,107.8,1298,222,31562,12,15.05,1170.2,broadleaf,28.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
790,44.3,86.2,794,30,8398,7,9.683333333,166.2,broadleaf,28.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
807,29.1,110.4,1506,20,9174,11,15.64166667,1474.9,broadleaf,28.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
815,26,119.3,3033,71,47065,12,20.4,1353.3,broadleaf,28.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
817,27,118.1,2998,20,20165,12,17.84166667,1771,broadleaf,28.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
825,27.2,117.1,2876,40,31451,12,17.85,1788.4,broadleaf,28.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
827,27.3,117.4,2550,115,50419,12,17.65,1819.7,broadleaf,28.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
830,23.13,112.58,2600,200,42547,12,21.90833333,1733.2,broadleaf,28.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
833,22.9,115.6,2251,25,19001,12,22.28333333,1842.5,broadleaf,28.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
958,26.42,108.47,1616,20,11041,12,15.35833333,1245.7,broadleaf,28.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
965,24.9,111.7,3050,124,65730,12,17.66666667,1761,broadleaf,28.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
980,29.1,110.9,1504,59,20075,11,15.59166667,1452.1,broadleaf,28.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
982,26.7,110.6,1493,60,20489,12,16.65,1463.4,broadleaf,28.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
1002,28.8,112.3,2192,20,15199,12,17.4,1321.5,broadleaf,28.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
1004,28.48,114.15,2030,29,19459,11,15.61666667,1670.2,broadleaf,28.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
1009,28.3,114.7,2362,47,30508,12,18.01666667,1590.9,broadleaf,28.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
1010,28.3,114.7,1867,13,10951,12,18.01666667,1590.9,broadleaf,28.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
98,44.3,129.4,1118,114,24073,5,3.775,555.2,needle,28.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
149,44.3,129.4,811,131,19403,5,3.933333333,555.2,needle,28.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
283,44.3,86.2,797,122,33518,7,9.683333333,166.2,needle,28.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
1101,26.7,100.7,1080,77,22466,10,13.80833333,999.9,needle,28.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
1121,26.52,108.59,1341,36,16148,12,15.48333333,98.2,needle,28.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
1128,28.25,108.12,1049,30,15517,12,15.34166667,85.8,needle,28.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
1135,25.8,117.2,1854,25,15445,12,17.475,107.5,needle,28.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
1141,28.3,114.7,1241,52,19989,12,18.01666667,104,needle,28.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
1143,26.27,108.24,1246,21,9171,11,14.29166667,93.2,needle,28.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
1151,26,119.3,1081,102,21261,10,20.4,91.5,needle,28.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
1153,27.2,117.1,1518,20,13241,12,17.85,109.2,needle,28.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
1159,30.8,111.7,1107,20,8116,11,16.66666667,1096,needle,28.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
1161,30.3,108.9,1374,80,32976,10,12.64166667,1455.1,needle,28.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
1191,24.8,111.5,874,26,8500,12,16.38333333,1812.6,needle,28.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
1195,25.5,110.25,1653,135,28043,12,16.99166667,1730.7,needle,28.5,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
555,35.82,110.98,621,42,4944,7,9.583333333,662.6,broadleaf,28.8,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
602,36.8,111.92,1115,58,9852,7,6.908333333,646.5,broadleaf,28.8,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
629,37.5,113.35,810,41,6554,7,6.85,639.6,broadleaf,28.8,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
725,37.2,113.55,629,35,6220,7,6.225,694.7,broadleaf,28.8,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
912,25.58,108.05,670,45,7630,12,16.73333333,1351.8,broadleaf,28.8,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
945,25.75,104.61,1639,40,18277,12,14.16666667,1131.5,broadleaf,28.8,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
398,37.18,113.52,459,51,6337,7,6.225,694.7,needle,28.8,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
402,37.27,113.59,445,41,5413,7,6.225,694.7,needle,28.8,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
1179,28.4,92.3,429,90,9696,3,0.1,297.6,needle,28.8,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
1198,28.32,106.48,912,41,11356,12,14.61666667,1098,needle,28.8,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
1233,52.95,-7.25,2490,14,16000,12,8.833333333,940.6,needle,29.4,Luyssaert et al. (2009),Dooary,Black et al. (2004),"Regional and site allometries, root ingrowth cores."
280,43.4,82.2,1343,96,46333,7,7.908333333,209.3,needle,29.75,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
791,48,86.4,532,25,4646,7,4.658333333,205.6,broadleaf,30.95,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
136,47.8,88.1,751,30,5193,6,4.083333333,175.1,needle,30.95,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
