year_of_inventory,region,diameter_mm,stem_volume_m3,tree_age,period,landuse_code,landuse_char,within_formally_protected_areas
1928,Rest of Sweden,328,0.649908518,86,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,203,0.216950966,51,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,124,0.040061235,32,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,206,0.256025523,60,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,318,0.503697184,59,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,168,0.103190023,40,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,273,0.259644576,43,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,280,0.423742738,51,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,225,0.321687726,75,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,180,0.127699546,51,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,238,0.312571489,56,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,162,0.165308961,63,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,330,0.469645004,54,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,356,0.806811059,55,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,223,0.258307387,56,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,267,0.530718417,72,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,136,0.060760771,55,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,232,0.206135853,45,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,197,0.127977957,55,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,134,0.080321348,52,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,158,0.147302525,56,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,205,0.2370108,51,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,143,0.106042304,77,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,106,0.040097828,45,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,120,0.055228382,32,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,195,0.148414126,52,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,292,0.332351838,56,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,208,0.203456039,65,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,157,0.107427993,46,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,125,0.083228516,45,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,222,0.256154441,66,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,139,0.060427228,42,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,277,0.387872827,54,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,173,0.128586581,65,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,310,0.479914522,68,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,198,0.178727632,54,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,186,0.198211896,52,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,381,0.917449219,68,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,124,0.07574767,55,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,129,0.068861616,63,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,184,0.133071909,48,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,106,0.034653563,59,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,235,0.194855052,77,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,116,0.039033655,39,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,475,1.160011881,89,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,253,0.304694813,76,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,142,0.060021626,33,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,238,0.199633162,46,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,161,0.131582245,55,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,362,0.735370597,98,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,230,0.254740123,46,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,132,0.060167026,36,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,354,0.576749845,78,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,154,0.08029754,54,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,121,0.046579773,38,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,251,0.258780754,49,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,174,0.09248206,51,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,106,0.040097828,39,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,130,0.076005536,54,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,277,0.289045369,54,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,322,0.48126508,58,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,159,0.093071165,41,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,177,0.113828597,54,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,127,0.055994465,41,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,470,1.211350872,122,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,380,0.806511666,137,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,525,1.407144231,122,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,230,0.236634828,56,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,426,1.134449587,72,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,343,0.622006122,77,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,162,0.11383717,46,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,222,0.256154441,50,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,148,0.071223247,43,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,263,0.402645902,67,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,168,0.103190023,46,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,208,0.141946522,53,1923-1929,2,Agricultural land,0
1928,Rest of Sweden,374,0.640803129,74,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,133,0.066758298,39,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,493,1.167423117,83,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,345,0.58819751,47,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,207,0.209236464,54,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,103,0.03452409,32,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,325,0.363317931,49,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,170,0.069901949,29,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,156,0.089813705,46,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,271,0.545516974,92,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,334,0.715309363,74,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,123,0.087367329,55,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,196,0.283776725,57,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,358,0.47342935,63,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,248,0.252943313,53,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,128,0.044741773,46,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,163,0.097504273,62,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,203,0.129760746,68,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,132,0.071826771,59,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,150,0.115650563,55,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,181,0.163157296,68,1923-1929,1,Productive forestland,1
1928,Rest of Sweden,106,0.052589516,36,1923-1929,1,Productive forestland,1
1928,Rest of Sweden,231,0.275853532,64,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,272,0.279144452,59,1923-1929,2,Agricultural land,0
1928,Rest of Sweden,188,0.150138036,60,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,139,0.054949938,45,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,357,0.671199046,63,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,197,0.139330582,68,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,448,1.248892109,55,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,116,0.051898868,45,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,183,0.131718487,43,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,270,0.224548367,49,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,135,0.059926238,40,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,393,1.157344402,124,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,269,0.329972638,60,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,102,0.037368088,40,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,208,0.141946522,50,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,241,0.258405559,60,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,190,0.114356326,52,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,348,0.577893466,59,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,496,1.609060077,108,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,125,0.0449395,62,1923-1929,1,Productive forestland,1
1928,Rest of Sweden,413,0.672603374,44,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,229,0.252669148,74,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,358,0.589291252,55,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,515,1.270280378,58,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,210,0.199496464,61,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,239,0.235829376,65,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,164,0.126049768,36,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,332,0.664947479,64,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,137,0.053458492,30,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,120,0.05040336,42,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,167,0.102040041,58,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,232,0.146899163,43,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,192,0.116663045,54,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,134,0.046453909,32,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,364,0.743113402,73,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,445,1.090681285,90,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,202,0.123003529,41,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,377,0.899271069,76,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,178,0.125054689,38,1923-1929,1,Productive forestland,1
1928,Rest of Sweden,153,0.08661399,43,1923-1929,1,Productive forestland,1
1928,Rest of Sweden,455,1.067826985,68,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,121,0.061257584,49,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,272,0.349318938,78,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,296,0.502544509,86,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,119,0.059425451,34,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,183,0.12120971,36,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,342,0.618563785,141,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,402,0.897910194,108,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,169,0.1548708,50,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,362,0.689220422,137,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,254,0.285364881,85,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,307,0.610509533,105,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,215,0.164476723,45,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,161,0.103685736,66,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,114,0.035926001,52,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,156,0.097779562,46,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,117,0.029085442,32,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,303,0.49174275,48,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,142,0.096822108,45,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,235,0.326517258,56,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,371,0.675741988,78,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,288,0.33623524,50,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,168,0.086505822,41,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,212,0.18807305,41,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,131,0.064913886,33,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,124,0.053562494,48,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,158,0.080573887,46,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,172,0.086428869,25,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,312,0.485806424,46,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,122,0.039633098,34,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,180,0.200054578,63,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,244,0.398109619,78,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,117,0.041673362,47,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,227,0.182395741,60,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,326,0.31028628,51,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,266,0.359360706,75,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,122,0.056931637,56,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,156,0.089813705,51,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,205,0.190704772,54,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,172,0.148532028,53,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,128,0.06219539,65,1923-1929,4,Mire,0
1928,Rest of Sweden,207,0.209236464,58,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,167,0.085529138,53,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,122,0.051971,48,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,234,0.263108161,87,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,379,0.612609265,63,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,113,0.064126726,46,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,308,0.474058461,53,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,317,0.467123885,63,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,172,0.127208838,78,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,213,0.254375965,97,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,327,0.646175559,116,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,287,0.474207571,117,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,185,0.210287454,88,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,219,0.286573842,101,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,351,0.738723274,103,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,114,0.039695026,79,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,339,0.494484196,67,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,271,0.346894573,60,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,471,1.294019763,108,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,237,0.289389483,60,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,114,0.045843572,62,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,154,0.08029754,53,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,138,0.091918081,48,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,445,1.160614577,73,1923-1929,2,Agricultural land,0
1928,Rest of Sweden,160,0.08628864,51,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,182,0.152802408,57,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,113,0.064126726,59,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,221,0.236404258,66,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,126,0.039257136,45,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,247,0.18910255,55,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,266,0.359360706,63,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,310,0.6604267,88,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,206,0.151643795,43,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,101,0.034970173,38,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,349,0.68602807,87,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,591,1.449333434,88,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,370,0.672262886,50,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,211,0.201278461,49,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,148,0.081409458,41,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,183,0.101819704,63,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,105,0.035775128,44,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,132,0.04513762,42,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,214,0.163025177,52,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,151,0.13574209,68,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,221,0.291425231,82,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,119,0.049628486,54,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,132,0.071826771,66,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,312,0.629293517,112,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,334,0.715309363,107,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,379,1.141929389,87,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,277,0.503756189,82,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,436,0.802739419,74,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,211,0.14588137,61,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,183,0.101819704,43,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,557,1.2912776,79,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,154,0.15091789,70,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,204,0.125349539,51,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,340,0.73972032,94,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,122,0.051971,45,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,326,0.642453314,86,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,332,0.47510962,97,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,170,0.105509237,96,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,552,1.864156109,168,1923-1929,2,Agricultural land,0
1928,Rest of Sweden,263,0.282794497,78,1923-1929,2,Agricultural land,0
1928,Rest of Sweden,122,0.038839332,46,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,272,0.349318938,57,1923-1929,1,Productive forestland,0
